is_app_event,visitor_id,id,visit_id,tracking_time,created_at,story_id,user_id
False,79a42d25-f846-4e31-956b-0375db595888,2f6ea4fc-8197-4fbe-a72a-2b35cf150234,322c19b0-30e4-4734-a353-9e46cd96ddfc,2016-01-26T20:50:09.644608,2016-01-26T20:50:09.644608,57367,45042
False,2cf116ef-c046-45c6-b362-564e07671d90,304a5727-264a-4b83-9c58-3e51e3f37a6c,990955af-ef57-4896-b061-7a9d94fd8472,2016-01-23T16:26:39.282999,2016-01-23T16:26:39.282999,25323,45042
False,8531dcee-d53a-481f-9c1e-0b03d128ccbc,30ef48a2-514d-44a2-8cad-4cdec088b8f9,ce0f1a74-c619-4797-af7c-302bc353e7df,2016-01-26T19:33:15.030451,2016-01-26T19:33:15.030451,11208,45042
False,2cf116ef-c046-45c6-b362-564e07671d90,31e4a536-87cd-401c-b0a6-471b977da7b5,990955af-ef57-4896-b061-7a9d94fd8472,2016-01-23T17:02:37.008420,2016-01-23T17:02:37.008420,25323,45042
False,cb387519-84b4-4e73-b69d-636abd41fd98,340a19e6-a2e3-4672-b0e8-f69c6a69321f,534816f3-9c9b-410b-840f-3edca9bef977,2016-01-30T12:04:42.723000,2016-01-30T12:04:42.723000,23977,45042
False,b5e8653d-5b3b-4456-8956-5ae8bc53bca9,34aa7aa7-d6d0-479a-9951-501c1dab5c12,9a1d42b1-b484-49bc-bfe7-f8b21058b809,2016-01-31T16:26:56.431929,2016-01-31T16:26:56.431929,31771,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,35911467-424a-49f1-ada1-a08b0fd1fe60,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T22:00:14.754624,2016-01-22T22:00:14.754624,57735,45042
False,b477d513-5b4e-40ec-aec7-e3cd1d5bb843,360600dc-d598-4262-b46b-0e0f8c46ac36,fa956fe6-2dc7-4240-9eb9-d81f2246728b,2016-01-24T20:18:24.959000,2016-01-24T20:18:24.959000,33805,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,362947df-d20f-4431-9d42-666b5bfbd13a,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T19:35:46.711104,2016-01-22T19:35:46.711104,57735,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,36aa8ceb-9868-40fa-bf2b-ec2818e22aad,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T19:30:43.553999,2016-01-24T19:30:43.553999,47920,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,36b861d9-245c-49c2-b9a8-a278102e41c1,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T22:01:05.744367,2016-01-22T22:01:05.744367,57735,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,36c37faa-0d2b-43d1-967a-9188117a490d,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T19:39:40.349999,2016-01-24T19:39:40.349999,47920,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,376a4d74-580d-4843-89b0-c8256ba3c9b1,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T20:05:31.812000,2016-01-24T20:05:31.812000,47920,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,386a9314-04ac-4ca4-9e05-267c0523f27b,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:45:03.011053,2016-01-22T21:45:03.011053,57735,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,38ae74f5-600e-48d7-88e4-98e8853a1ffe,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T18:08:21.239000,2016-01-24T18:08:21.239000,47920,45042
False,79a42d25-f846-4e31-956b-0375db595888,3937edd0-3b86-4fbb-b858-12c16020e4cb,322c19b0-30e4-4734-a353-9e46cd96ddfc,2016-01-26T20:36:18.036754,2016-01-26T20:36:18.036754,57367,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,3a79fc5c-7b12-457a-88e8-fe822f95df4e,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T20:31:42.202033,2016-01-22T20:31:42.202033,57735,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,3a91bf25-925d-4be0-a560-09859fc604e1,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:54:51.980273,2016-01-22T21:54:51.980273,57735,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,3b21bfca-33b7-487e-93e3-9124148558ff,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T19:24:05.278794,2016-01-22T19:24:05.278794,59597,45042
False,b477d513-5b4e-40ec-aec7-e3cd1d5bb843,3d2c0769-cee4-43cd-ac6a-c00b3be43e31,fa956fe6-2dc7-4240-9eb9-d81f2246728b,2016-01-24T20:45:49.153000,2016-01-24T20:45:49.153000,33805,45042
False,75653beb-9952-424e-9ddd-c0cb539b0a1f,3d467e2b-08a1-46ca-8e80-185b1670c843,f904165d-fa77-4238-a3c0-ce9f3d70ae13,2016-01-30T23:25:31.479798,2016-01-30T23:25:31.479798,57764,45042
False,1cf3e30a-6271-436a-a73c-5455e7882ae2,3e0871ed-0fc2-4797-95f8-f979c14bc777,6ce90adf-840a-4c37-ac6d-7f25ee9cf075,2016-01-16T14:54:56.282721,2016-01-16T14:54:56.282721,2670,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,3e95f7d8-bd0c-4087-b77f-a21bd3083875,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:45:55.210823,2016-01-22T21:45:55.210823,57735,45042
False,684abef2-2f4c-4918-928f-f62288f067f6,3f597172-af5d-465f-aabb-eb9746e28bf3,ba706f7c-7352-4a3b-a675-533e4b6a2412,2016-01-31T14:44:59.431560,2016-01-31T14:44:59.431560,3974,45042
False,f7c6c85a-b149-421b-b35c-823ddc7d5984,3fb6e12b-c787-4f6e-88ef-2f20fea22c55,dbbe8c85-2f38-49e1-9e45-67a5e870d9ef,2016-01-30T19:47:51.855138,2016-01-30T19:47:51.855138,18965,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,3ffa01ba-d6be-4ed2-9c4a-6c1e8b5575c3,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T18:18:37.082999,2016-01-24T18:18:37.082999,47920,45042
False,79a42d25-f846-4e31-956b-0375db595888,4021557a-1f60-466c-a0d5-fcf60e8303c7,322c19b0-30e4-4734-a353-9e46cd96ddfc,2016-01-26T20:44:45.944164,2016-01-26T20:44:45.944164,57367,45042
False,cb387519-84b4-4e73-b69d-636abd41fd98,40601830-6bc2-43a7-afaf-900db6c3ac75,534816f3-9c9b-410b-840f-3edca9bef977,2016-01-30T12:31:00.990999,2016-01-30T12:31:00.990999,23977,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,40ddf3f7-4315-426c-84a3-c1c824205305,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T19:47:25.470999,2016-01-24T19:47:25.470999,47920,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,41b36e1d-90de-4b19-a2bf-1fbb2fddf6a2,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T18:35:26.186000,2016-01-24T18:35:26.186000,47920,45042
False,2cf116ef-c046-45c6-b362-564e07671d90,434989e0-9a74-42fb-b268-0b37c5dcc365,990955af-ef57-4896-b061-7a9d94fd8472,2016-01-23T16:53:27.879839,2016-01-23T16:53:27.879839,25323,45042
False,79a42d25-f846-4e31-956b-0375db595888,434af4ce-1cf0-4bac-bafc-2a3e251f515a,322c19b0-30e4-4734-a353-9e46cd96ddfc,2016-01-26T20:52:39.107771,2016-01-26T20:52:39.107771,57367,45042
False,f7c6c85a-b149-421b-b35c-823ddc7d5984,443c910c-5890-4032-bf2f-7b643315fee3,dbbe8c85-2f38-49e1-9e45-67a5e870d9ef,2016-01-30T19:45:47.852464,2016-01-30T19:45:47.852464,18965,45042
False,0d3fb0fa-d74a-4ed4-8a86-8045271b9bd8,444ca715-d900-4000-9d15-4433162a1808,0ccee33e-83c8-4da6-ac71-f0c0141638f1,2016-01-31T01:19:18.609999,2016-01-31T01:19:18.609999,10777,45042
False,b477d513-5b4e-40ec-aec7-e3cd1d5bb843,447c6728-dbb8-4a1c-a3b6-b34fdb27ac69,fa956fe6-2dc7-4240-9eb9-d81f2246728b,2016-01-24T20:22:53.950000,2016-01-24T20:22:53.950000,33805,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,44abbbd7-b52b-469d-902a-7a1fcbc3e240,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T20:10:55.972256,2016-01-22T20:10:55.972256,57735,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,4575afad-0162-428d-a250-1bf7a2a47bad,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T22:06:48.003427,2016-01-22T22:06:48.003427,57735,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,45fb87c4-8227-49dd-b203-9d2f8db4f6c5,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:01:05.762597,2016-01-22T21:01:05.762597,57735,45042
False,2cf116ef-c046-45c6-b362-564e07671d90,460be33f-6a94-440a-aedf-840182ce8328,990955af-ef57-4896-b061-7a9d94fd8472,2016-01-23T17:35:29.005279,2016-01-23T17:35:29.005279,25323,45042
False,1d061eeb-8338-4196-b4d1-73e51b76ad41,46f4ecd7-10bc-475e-abbd-ce927a5f9638,9068c167-eb17-4050-aaa2-48c4b56149f5,2016-01-25T23:37:50.694000,2016-01-25T23:37:50.694000,60132,45042
False,2cf116ef-c046-45c6-b362-564e07671d90,473aba56-8920-4b78-94aa-b4fd0d491087,990955af-ef57-4896-b061-7a9d94fd8472,2016-01-23T16:28:14.131999,2016-01-23T16:28:14.131999,25323,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,48905fdd-ee75-473e-be75-d430fc855dff,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T19:16:29.117000,2016-01-24T19:16:29.117000,47920,45042
False,83bed343-405c-4877-ba58-74c933a50c64,48b640bd-488c-4efd-b426-efcff1c046a9,23c3f161-4caa-4ecf-8a35-c38771407579,2016-01-23T21:02:41.385999,2016-01-23T21:02:41.385999,59999,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,49d0a916-fcaa-420f-82fc-4084b137ac8e,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T19:15:54.092986,2016-01-22T19:15:54.092986,18832,45042
False,37f7dc0d-eb81-41b8-b1ca-cea48251ab64,4a05085e-f2bc-45a3-9a94-62ca6ab3026e,deeb0ef2-123b-41e1-bacf-e499b49ea4f4,2016-01-21T16:46:00.091581,2016-01-21T16:46:00.091581,42669,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,4a9b1bae-527b-456c-9750-fb0204ec01a2,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T22:04:08.632702,2016-01-22T22:04:08.632702,57735,45042
False,b477d513-5b4e-40ec-aec7-e3cd1d5bb843,4b787fff-d515-4a5a-b8e0-c87be960736a,fa956fe6-2dc7-4240-9eb9-d81f2246728b,2016-01-24T20:43:34.651000,2016-01-24T20:43:34.651000,33805,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,4bd058d1-22c6-41bb-8973-ea09bcd2493a,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:06:07.824858,2016-01-22T21:06:07.824858,57735,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,4c160813-b60d-4140-9bbc-81dfc631a43d,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T22:17:51.320577,2016-01-22T22:17:51.320577,57735,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,4c4fdcd4-dcc6-4809-9fe3-c96b1f91b719,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T20:51:40.077326,2016-01-22T20:51:40.077326,57735,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,4cf7f3ba-c309-4107-b28c-891ed7159137,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T20:29:26.653000,2016-01-24T20:29:26.653000,47920,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,4d522de7-fcc1-4261-bd28-d2c65661c51a,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T18:25:19.900000,2016-01-24T18:25:19.900000,47920,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,4dbde5ac-4ff4-472b-a7c3-0723774d1d98,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T20:29:54.673990,2016-01-22T20:29:54.673990,57735,45042
False,37f7dc0d-eb81-41b8-b1ca-cea48251ab64,4dc0241a-608a-41af-9155-8636ca313181,deeb0ef2-123b-41e1-bacf-e499b49ea4f4,2016-01-21T16:46:54.135184,2016-01-21T16:46:54.135184,42669,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,4e62f04a-a612-43aa-b6ba-6ed67ab8a07a,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T20:21:41.408999,2016-01-24T20:21:41.408999,47920,45042
False,1cf3e30a-6271-436a-a73c-5455e7882ae2,4ec6beae-552d-49d1-a1f8-c79d79d93fb4,6ce90adf-840a-4c37-ac6d-7f25ee9cf075,2016-01-16T14:54:21.938234,2016-01-16T14:54:21.938234,2670,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,4f617a6e-7052-4fea-9ae2-d853736392b8,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T20:58:24.987820,2016-01-22T20:58:24.987820,57735,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,502de16b-bb28-4992-8da5-86a3f3877c51,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T19:49:13.763999,2016-01-24T19:49:13.763999,47920,45042
False,e2224b60-66a9-4055-afd6-db4f224350d7,509e3d96-331c-4a49-8563-e98d7f3fb83b,1f0e5b8b-d2f9-42fb-9b84-bb8b35243f07,2016-01-23T22:02:28.476785,2016-01-23T22:02:28.476785,10245,45042
False,f7c6c85a-b149-421b-b35c-823ddc7d5984,515dd51a-0281-4af5-9659-ae3377709255,dbbe8c85-2f38-49e1-9e45-67a5e870d9ef,2016-01-30T19:43:19.142672,2016-01-30T19:43:19.142672,18965,45042
False,f7c6c85a-b149-421b-b35c-823ddc7d5984,51f60577-ffd7-4990-b481-4d342dc7445e,dbbe8c85-2f38-49e1-9e45-67a5e870d9ef,2016-01-30T19:47:17.404414,2016-01-30T19:47:17.404414,18965,45042
False,8531dcee-d53a-481f-9c1e-0b03d128ccbc,5349a336-5d24-4f40-b7c7-2a323b5357b0,ce0f1a74-c619-4797-af7c-302bc353e7df,2016-01-26T19:31:20.326634,2016-01-26T19:31:20.326634,11208,45042
False,cb387519-84b4-4e73-b69d-636abd41fd98,53c65bba-4777-4c30-b112-9d4ab24d036d,534816f3-9c9b-410b-840f-3edca9bef977,2016-01-30T12:25:22.598999,2016-01-30T12:25:22.598999,23977,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,545648f1-a0b8-4c18-aad2-b457fe4ee52b,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T19:18:33.488642,2016-01-22T19:18:33.488642,18832,45042
False,2cf116ef-c046-45c6-b362-564e07671d90,54623884-59ed-483d-90a4-3c3437ee8f31,990955af-ef57-4896-b061-7a9d94fd8472,2016-01-23T16:48:38.084432,2016-01-23T16:48:38.084432,25323,45042
False,37f7dc0d-eb81-41b8-b1ca-cea48251ab64,54847c54-ad00-4443-95cc-d3e7ca825ed7,deeb0ef2-123b-41e1-bacf-e499b49ea4f4,2016-01-21T16:43:22.099020,2016-01-21T16:43:22.099020,42669,45042
False,b477d513-5b4e-40ec-aec7-e3cd1d5bb843,54e027c6-880c-4ef1-91eb-d0419b31de96,fa956fe6-2dc7-4240-9eb9-d81f2246728b,2016-01-24T20:53:28.122999,2016-01-24T20:53:28.122999,33805,45042
False,f7c6c85a-b149-421b-b35c-823ddc7d5984,5593ed1c-4f5a-4979-9602-48d314bf8a73,dbbe8c85-2f38-49e1-9e45-67a5e870d9ef,2016-01-30T19:44:32.423860,2016-01-30T19:44:32.423860,18965,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,5693928f-0aeb-4156-80da-2ae2152697dd,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T19:43:59.911000,2016-01-24T19:43:59.911000,47920,45042
False,df7eb854-11de-4091-afc7-0eccbd0f1e9d,56cd8661-bd83-43ae-ac78-931f689c2211,0eb3692f-390c-4f79-96bc-376de21eaf1e,2016-01-19T19:58:01.148807,2016-01-19T19:58:01.148807,47562,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,56d187d3-eb73-4c51-b878-8255afb0896e,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T20:23:01.994857,2016-01-22T20:23:01.994857,57735,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,57a186b5-ba93-4362-a4b5-d7cecc9ebd8b,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T18:59:02.394000,2016-01-24T18:59:02.394000,47920,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,5946ceeb-130f-486e-ab27-6c0687803131,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T20:06:03.310530,2016-01-22T20:06:03.310530,57735,45042
False,df7eb854-11de-4091-afc7-0eccbd0f1e9d,59a56e70-650f-4497-87e3-efad43abb838,0eb3692f-390c-4f79-96bc-376de21eaf1e,2016-01-19T20:00:15.629001,2016-01-19T20:00:15.629001,47562,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,5c7062bb-d5bc-44a3-953a-749ff661df87,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T18:01:05.802000,2016-01-24T18:01:05.802000,47920,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,5ce346a2-ddc4-453b-8b59-99b03716a233,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T18:03:16.187999,2016-01-24T18:03:16.187999,47920,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,5d175981-fe22-442a-be4b-ec603d1842b8,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:44:10.950240,2016-01-22T21:44:10.950240,57735,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,5d8babb4-1008-4c4c-844f-1847294fc2b9,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T19:00:24.982000,2016-01-24T19:00:24.982000,47920,45042
False,0d3fb0fa-d74a-4ed4-8a86-8045271b9bd8,5eadc727-d083-4316-8fd6-1e4a0cdffdfe,0ccee33e-83c8-4da6-ac71-f0c0141638f1,2016-01-31T01:22:12.256000,2016-01-31T01:22:12.256000,10777,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,5ec4dd04-76b4-401a-a5b6-c455956aadc5,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T20:22:29.677999,2016-01-24T20:22:29.677999,47920,45042
False,79a42d25-f846-4e31-956b-0375db595888,5f501cad-2189-45a2-b2a6-af9cd39ca418,322c19b0-30e4-4734-a353-9e46cd96ddfc,2016-01-26T20:47:36.185108,2016-01-26T20:47:36.185108,57367,45042
False,dbf0324a-ac00-41fa-9b97-0423f328831b,5fe6e456-a579-4dcc-a443-da4a1456e19d,790d2a0f-ff04-4e17-ae68-a9824e37e6ae,2016-01-22T17:36:44.134000,2016-01-22T17:36:44.134000,50724,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,60b9911b-e54f-4682-a79f-5a4597cc5167,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:20:38.635050,2016-01-22T21:20:38.635050,57735,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,612467e8-051e-42b5-98b1-91245b5d7a2f,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T19:06:01.036999,2016-01-24T19:06:01.036999,47920,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,62c50ad9-8562-4531-a25a-6fd4f5b58f32,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T19:28:53.219913,2016-01-22T19:28:53.219913,57735,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,6300eac8-71c7-4d5c-ba41-28b152ffe058,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T20:43:32.438182,2016-01-22T20:43:32.438182,57735,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,62f99e66-26c1-487e-9129-d9b0a8ed3075,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:41:07.653893,2016-01-22T21:41:07.653893,57735,45042
False,0d3fb0fa-d74a-4ed4-8a86-8045271b9bd8,63d9b21d-6c5d-41b4-b809-0f486cee07ff,0ccee33e-83c8-4da6-ac71-f0c0141638f1,2016-01-31T01:52:53.151999,2016-01-31T01:52:53.151999,10777,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,6446cacd-7a3b-4707-80af-29931fd9e024,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T20:15:24.869712,2016-01-22T20:15:24.869712,57735,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,65aa70f5-da4c-4f7b-b903-00a944abce89,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T19:39:33.106394,2016-01-22T19:39:33.106394,57735,45042
False,2cf116ef-c046-45c6-b362-564e07671d90,65d913e9-4718-430e-8f36-64a790cb8490,990955af-ef57-4896-b061-7a9d94fd8472,2016-01-23T17:23:08.394839,2016-01-23T17:23:08.394839,25323,45042
False,cb387519-84b4-4e73-b69d-636abd41fd98,66a0bf25-e108-4c65-9488-1d94934730d5,534816f3-9c9b-410b-840f-3edca9bef977,2016-01-30T11:58:45.114000,2016-01-30T11:58:45.114000,23977,45042
False,9ea07155-b064-43c9-8ba4-2762bb0aabeb,66ed6ce6-a6cf-47e0-a24c-85650b84fb02,b6129d95-03df-454d-915b-cf18c4acddfb,2016-01-22T21:54:04.980996,2016-01-22T21:54:04.980996,59414,45042
False,2d69df9f-033c-456b-88f5-e6bef937afe6,67604b11-a3cf-430c-8c2b-2c1b60f48d01,96648222-23f2-4a74-8c62-43365b31ae44,2016-01-19T16:50:11.410845,2016-01-19T16:50:11.410845,44254,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,677ff628-c91b-419d-9a50-e8b516698ced,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T19:24:11.319962,2016-01-22T19:24:11.319962,59597,45042
False,79a42d25-f846-4e31-956b-0375db595888,67ec47d1-4616-4f2f-8219-a483954b267f,322c19b0-30e4-4734-a353-9e46cd96ddfc,2016-01-26T20:33:41.837794,2016-01-26T20:33:41.837794,57367,45042
False,b5e8653d-5b3b-4456-8956-5ae8bc53bca9,68d8f010-7cba-449c-9556-5b625c3eb97a,9a1d42b1-b484-49bc-bfe7-f8b21058b809,2016-01-31T16:21:28.839983,2016-01-31T16:21:28.839983,31771,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,6a6a1091-4482-463b-bced-1aee4a03d4db,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T19:37:33.493000,2016-01-24T19:37:33.493000,47920,45042
False,0d3fb0fa-d74a-4ed4-8a86-8045271b9bd8,6aaedea2-9fc6-4112-a3e0-17735472731b,0ccee33e-83c8-4da6-ac71-f0c0141638f1,2016-01-31T01:16:59.108999,2016-01-31T01:16:59.108999,10777,45042
False,2d96db3c-884a-43fc-97fe-702aad3a95e4,6b015b88-7e81-4779-8c8d-86e036dba4b3,ddf2e47a-d6c6-421c-af2d-dbae075a605b,2016-01-16T18:22:42.770793,2016-01-16T18:22:42.770793,11208,45042
False,79a42d25-f846-4e31-956b-0375db595888,6d0cb26b-8725-4308-8335-9efbdbbcf515,322c19b0-30e4-4734-a353-9e46cd96ddfc,2016-01-26T20:31:11.154634,2016-01-26T20:31:11.154634,57367,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,6dcd7e80-41a3-4007-9ab4-0fb8d4bb32d9,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T19:27:11.390000,2016-01-24T19:27:11.390000,47920,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,6e145244-4d45-4076-a9d2-343ce4f0bfa3,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:56:12.080803,2016-01-22T21:56:12.080803,57735,45042
False,2cf116ef-c046-45c6-b362-564e07671d90,6e94ec91-1b39-4e89-832e-f277779f5d01,990955af-ef57-4896-b061-7a9d94fd8472,2016-01-23T17:20:37.867490,2016-01-23T17:20:37.867490,25323,45042
False,684abef2-2f4c-4918-928f-f62288f067f6,6ec203df-4b4e-465c-80e8-2d0157a5697a,ba706f7c-7352-4a3b-a675-533e4b6a2412,2016-01-31T14:47:11.626207,2016-01-31T14:47:11.626207,3974,45042
False,2cf116ef-c046-45c6-b362-564e07671d90,6f570cf8-a31e-4b3b-a3b6-8084b8a10b00,990955af-ef57-4896-b061-7a9d94fd8472,2016-01-23T16:36:46.854000,2016-01-23T16:36:46.854000,25323,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,6fa90fc7-d95e-4752-ab39-8a43006ee816,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T18:54:57.190999,2016-01-24T18:54:57.190999,47920,45042
False,0d3fb0fa-d74a-4ed4-8a86-8045271b9bd8,7062b755-2d69-4dad-b978-b3b3e2de5274,0ccee33e-83c8-4da6-ac71-f0c0141638f1,2016-01-31T01:11:42.193000,2016-01-31T01:11:42.193000,10777,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,707a84ce-4ed1-415c-b124-6ae092a07972,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:32:00.218153,2016-01-22T21:32:00.218153,57735,45042
False,b5e8653d-5b3b-4456-8956-5ae8bc53bca9,709cde2f-642e-4f1d-86e3-7c15f62cc06c,9a1d42b1-b484-49bc-bfe7-f8b21058b809,2016-01-31T16:06:17.759345,2016-01-31T16:06:17.759345,31771,45042
False,2d69df9f-033c-456b-88f5-e6bef937afe6,713db07c-119e-4ec6-b607-7a397c29aa05,96648222-23f2-4a74-8c62-43365b31ae44,2016-01-19T17:16:23.048828,2016-01-19T17:16:23.048828,44936,45042
False,56c82995-5e14-48a3-ab04-ced6e9cb222f,717fd94b-bcbe-4b76-8b37-b986994a4041,6d1e9b1e-aa3e-4ae0-8824-3532805d974e,2016-01-22T21:02:04.118608,2016-01-22T21:02:04.118608,57735,45042
False,b5e8653d-5b3b-4456-8956-5ae8bc53bca9,72167bd9-dbcf-4eed-b7fb-a378e5fb2bf2,9a1d42b1-b484-49bc-bfe7-f8b21058b809,2016-01-31T16:02:04.044530,2016-01-31T16:02:04.044530,31771,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,72eb587a-2e00-438b-8648-8c67df5c44fb,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T18:12:40.082999,2016-01-24T18:12:40.082999,47920,45042
False,2a7cec9b-aa29-49f1-815f-b545f3f09284,73d1243d-4080-43d9-ae16-bed58aa83ea4,5a1d2899-1224-461d-bbdf-cb9bab768632,2016-01-24T18:48:43.081000,2016-01-24T18:48:43.081000,47920,45042
